50 15 1 1 10
0 0.25
38871 38871 38871 38871 38871 38871 38871 38871 38871 38871 38871 38871 38871 38871 38871
w1 0.5
3654 3654 3654 3654 3654 3654 3654 3654 3654 3654 3654 3654 3654 3654 3654
w2 0.5
3899 3899 3899 3899 3899 3899 3899 3899 3899 3899 3899 3899 3899 3899 3899
w3 0.5
4481 4481 4481 4481 4481 4481 4481 4481 4481 4481 4481 4481 4481 4481 4481
w4 0.5
2501 2501 2501 2501 2501 2501 2501 2501 2501 2501 2501 2501 2501 2501 2501
w5 0.5
2251 2251 2251 2251 2251 2251 2251 2251 2251 2251 2251 2251 2251 2251 2251
w6 0.5
2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590
w7 0.5
2702 2702 2702 2702 2702 2702 2702 2702 2702 2702 2702 2702 2702 2702 2702
w8 0.5
1631 1631 1631 1631 1631 1631 1631 1631 1631 1631 1631 1631 1631 1631 1631
w9 0.5
2202 2202 2202 2202 2202 2202 2202 2202 2202 2202 2202 2202 2202 2202 2202
w10 0.5
3575 3575 3575 3575 3575 3575 3575 3575 3575 3575 3575 3575 3575 3575 3575
r1 0.693013
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
40 40 40 40 40 40 40 40 40 40 40 40 40 40 40
r2 0.894608
36 36 36 36 36 36 36 36 36 36 36 36 36 36 36
35 35 35 35 35 35 35 35 35 35 35 35 35 35 35
r3 0.886801
76 76 76 76 76 76 76 76 76 76 76 76 76 76 76
97 97 97 97 97 97 97 97 97 97 97 97 97 97 97
r4 0.862281
29 29 29 29 29 29 29 29 29 29 29 29 29 29 29
75 75 75 75 75 75 75 75 75 75 75 75 75 75 75
r5 0.747975
28 28 28 28 28 28 28 28 28 28 28 28 28 28 28
64 64 64 64 64 64 64 64 64 64 64 64 64 64 64
r6 0.928071
25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
23 23 23 23 23 23 23 23 23 23 23 23 23 23 23
r7 0.868081
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50
47 47 47 47 47 47 47 47 47 47 47 47 47 47 47
r8 0.588189
87 87 87 87 87 87 87 87 87 87 87 87 87 87 87
30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
r9 0.696584
53 53 53 53 53 53 53 53 53 53 53 53 53 53 53
65 65 65 65 65 65 65 65 65 65 65 65 65 65 65
r10 0.616779
86 86 86 86 86 86 86 86 86 86 86 86 86 86 86
