50 15 1 1 20
0 0.25
32151 32151 32151 32151 32151 32151 32151 32151 32151 32151 32151 32151 32151 32151 32151
w1 0.5
1542 1542 1542 1542 1542 1542 1542 1542 1542 1542 1542 1542 1542 1542 1542
w2 0.5
4225 4225 4225 4225 4225 4225 4225 4225 4225 4225 4225 4225 4225 4225 4225
w3 0.5
3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270
w4 0.5
2757 2757 2757 2757 2757 2757 2757 2757 2757 2757 2757 2757 2757 2757 2757
w5 0.5
3905 3905 3905 3905 3905 3905 3905 3905 3905 3905 3905 3905 3905 3905 3905
w6 0.5
4485 4485 4485 4485 4485 4485 4485 4485 4485 4485 4485 4485 4485 4485 4485
w7 0.5
2749 2749 2749 2749 2749 2749 2749 2749 2749 2749 2749 2749 2749 2749 2749
w8 0.5
4133 4133 4133 4133 4133 4133 4133 4133 4133 4133 4133 4133 4133 4133 4133
w9 0.5
2933 2933 2933 2933 2933 2933 2933 2933 2933 2933 2933 2933 2933 2933 2933
w10 0.5
3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140 3140
w11 0.5
1640 1640 1640 1640 1640 1640 1640 1640 1640 1640 1640 1640 1640 1640 1640
w12 0.5
3238 3238 3238 3238 3238 3238 3238 3238 3238 3238 3238 3238 3238 3238 3238
w13 0.5
4453 4453 4453 4453 4453 4453 4453 4453 4453 4453 4453 4453 4453 4453 4453
w14 0.5
3940 3940 3940 3940 3940 3940 3940 3940 3940 3940 3940 3940 3940 3940 3940
w15 0.5
2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005 2005
w16 0.5
1906 1906 1906 1906 1906 1906 1906 1906 1906 1906 1906 1906 1906 1906 1906
w17 0.5
4323 4323 4323 4323 4323 4323 4323 4323 4323 4323 4323 4323 4323 4323 4323
w18 0.5
2686 2686 2686 2686 2686 2686 2686 2686 2686 2686 2686 2686 2686 2686 2686
w19 0.5
3218 3218 3218 3218 3218 3218 3218 3218 3218 3218 3218 3218 3218 3218 3218
w20 0.5
