50 15 2 1 10
0 0.25
31354 38077 35683 33298 39504 37657 37131 40747 32861 35895 37830 30091 44859 42704 35117
w1 0.5
2638 2130 1646 4454 3091 4343 3140 1677 2090 3133 4350 3905 1637 3133 3872
w2 0.5
2210 3908 3641 3066 2917 2125 2165 3130 2372 3996 3573 2232 1700 2691 3106
w3 0.5
3673 3252 3496 2264 3096 2136 2794 3686 3769 2644 3444 3906 1629 3168 2749
w4 0.5
2928 2243 3905 4345 2868 1570 3328 4092 4418 2401 1824 1971 3592 3430 3661
w5 0.5
2183 2658 4234 4131 3294 2528 3317 2916 3672 2613 2674 4153 1634 4276 1992
w6 0.5
2371 1749 3260 4091 2172 2088 3683 2442 2989 4008 2913 2434 2938 2427 4404
w7 0.5
3937 4138 3604 3083 2167 2774 1851 1691 4239 3026 4345 4373 3154 2189 2936
w8 0.5
2791 1696 3616 3463 2636 2799 1757 4477 2307 3523 2411 4098 4450 2315 3571
w9 0.5
2306 3028 2822 2973 1654 3526 3516 4393 2052 3361 4267 3706 4403 2703 3231
w10 0.5
3251 2347 2009 1739 3998 2266 1716 1806 4289 2980 1756 1591 4147 4179 1682
r1 0.808511
42 93 46 48 10 55 32 98 99 18 91 24 21 55 20
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60
r2 0.582674
33 98 97 46 14 99 77 58 7 82 32 82 19 69 76
58 58 58 58 58 58 58 58 58 58 58 58 58 58 58
r3 0.915134
10 44 76 9 54 68 28 67 20 40 27 37 6 56 32
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
r4 0.60233
95 72 88 94 54 21 76 65 85 49 20 95 27 25 36
99 99 99 99 99 99 99 99 99 99 99 99 99 99 99
r5 0.879463
64 52 50 76 84 73 10 85 26 37 81 20 68 73 84
56 56 56 56 56 56 56 56 56 56 56 56 56 56 56
r6 0.657388
72 43 93 55 88 13 47 12 31 78 11 52 61 67 5
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
r7 0.795388
77 49 67 95 79 45 12 47 18 92 95 80 24 65 20
17 17 17 17 17 17 17 17 17 17 17 17 17 17 17
r8 0.548291
23 59 13 49 34 16 96 88 79 93 92 20 75 66 61
39 39 39 39 39 39 39 39 39 39 39 39 39 39 39
r9 0.915075
79 65 79 89 57 75 69 74 37 81 86 49 82 9 8
87 87 87 87 87 87 87 87 87 87 87 87 87 87 87
r10 0.570286
95 47 22 74 37 11 86 12 72 48 46 30 80 22 91
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60
r11 0.767821
32 72 19 64 54 6 10 33 7 13 17 53 39 12 92
57 57 57 57 57 57 57 57 57 57 57 57 57 57 57
r12 0.735359
63 65 34 36 10 72 58 86 90 49 43 93 90 70 66
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
r13 0.853261
99 36 42 7 41 54 52 75 61 44 29 37 65 88 95
94 94 94 94 94 94 94 94 94 94 94 94 94 94 94
r14 0.946031
67 71 83 54 21 26 47 8 88 13 9 16 22 9 44
59 59 59 59 59 59 59 59 59 59 59 59 59 59 59
r15 0.693668
13 55 53 67 91 74 96 56 62 91 51 75 89 15 47
72 72 72 72 72 72 72 72 72 72 72 72 72 72 72
r16 0.709262
91 11 60 76 17 64 85 31 65 29 86 65 7 91 20
52 52 52 52 52 52 52 52 52 52 52 52 52 52 52
r17 0.570593
26 52 60 81 43 8 53 29 18 92 94 77 49 85 80
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
r18 0.81937
66 43 21 31 65 7 92 64 90 9 16 46 13 34 93
68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
r19 0.945568
68 61 58 81 53 49 55 98 34 32 7 84 22 65 25
35 35 35 35 35 35 35 35 35 35 35 35 35 35 35
r20 0.835778
34 81 46 24 85 54 62 90 83 55 55 91 81 23 52
36 36 36 36 36 36 36 36 36 36 36 36 36 36 36
r21 0.897055
80 51 92 11 79 92 87 93 57 12 28 49 89 57 27
35 35 35 35 35 35 35 35 35 35 35 35 35 35 35
r22 0.68933
81 36 95 65 83 51 56 64 69 5 92 66 94 72 17
