50 15 9 1 10
0 0.25
39409 39409 39409 39409 39409 39409 39409 39409 39409 39409 39409 39409 39409 39409 39409
w1 0.5
2736 2736 2736 2736 2736 2736 2736 2736 2736 2736 2736 2736 2736 2736 2736
w2 0.5
3538 3538 3538 3538 3538 3538 3538 3538 3538 3538 3538 3538 3538 3538 3538
w3 0.5
3913 3913 3913 3913 3913 3913 3913 3913 3913 3913 3913 3913 3913 3913 3913
w4 0.5
3428 3428 3428 3428 3428 3428 3428 3428 3428 3428 3428 3428 3428 3428 3428
w5 0.5
2578 2578 2578 2578 2578 2578 2578 2578 2578 2578 2578 2578 2578 2578 2578
w6 0.5
1811 1811 1811 1811 1811 1811 1811 1811 1811 1811 1811 1811 1811 1811 1811
w7 0.5
3528 3528 3528 3528 3528 3528 3528 3528 3528 3528 3528 3528 3528 3528 3528
w8 0.5
2893 2893 2893 2893 2893 2893 2893 2893 2893 2893 2893 2893 2893 2893 2893
w9 0.5
2127 2127 2127 2127 2127 2127 2127 2127 2127 2127 2127 2127 2127 2127 2127
w10 0.5
4099 4099 4099 4099 4099 4099 4099 4099 4099 4099 4099 4099 4099 4099 4099
r1 0.891748
26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
78 57 73 91 11 68 93 67 18 93 26 34 8 47 54
r2 0.562867
93 93 93 93 93 93 93 93 93 93 93 93 93 93 93
31 91 6 94 75 25 20 88 20 5 90 69 87 16 44
r3 0.673238
82 82 82 82 82 82 82 82 82 82 82 82 82 82 82
36 48 50 26 15 60 17 33 89 20 75 43 16 65 66
r4 0.696418
67 67 67 67 67 67 67 67 67 67 67 67 67 67 67
58 74 84 70 63 99 70 50 65 54 59 9 91 38 37
r5 0.772143
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80
59 43 40 71 71 26 86 43 61 97 9 25 97 71 75
r6 0.792093
55 55 55 55 55 55 55 55 55 55 55 55 55 55 55
42 31 51 12 77 16 58 33 20 47 66 53 78 46 9
r7 0.601872
78 78 78 78 78 78 78 78 78 78 78 78 78 78 78
72 85 96 58 26 54 53 30 71 47 96 46 18 48 83
r8 0.519928
94 94 94 94 94 94 94 94 94 94 94 94 94 94 94
87 16 7 46 44 19 88 7 64 63 45 68 77 23 40
r9 0.764162
16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
91 81 62 41 11 34 83 99 75 96 44 56 38 35 43
r10 0.924877
37 37 37 37 37 37 37 37 37 37 37 37 37 37 37
84 85 51 69 87 13 33 32 73 7 47 14 62 55 97
r11 0.742737
18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
38 43 47 21 39 19 14 78 70 45 10 14 86 42 93
r12 0.778797
86 86 86 86 86 86 86 86 86 86 86 86 86 86 86
60 59 91 88 84 64 87 31 70 47 79 67 82 92 97
r13 0.999696
39 39 39 39 39 39 39 39 39 39 39 39 39 39 39
18 57 53 25 33 24 65 38 30 48 76 20 20 59 75
r14 0.800001
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50
60 53 14 48 79 77 90 55 44 72 47 42 90 78 52
r15 0.625303
29 29 29 29 29 29 29 29 29 29 29 29 29 29 29
72 73 45 34 11 70 78 79 85 90 35 61 62 77 21
r16 0.878951
84 84 84 84 84 84 84 84 84 84 84 84 84 84 84
64 87 61 51 42 5 21 82 42 8 60 87 48 81 59
r17 0.930417
26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
86 25 91 64 99 74 54 32 35 14 9 48 21 88 10
r18 0.988417
49 49 49 49 49 49 49 49 49 49 49 49 49 49 49
56 43 50 69 22 84 73 77 68 21 56 28 35 77 11
r19 0.54005
69 69 69 69 69 69 69 69 69 69 69 69 69 69 69
70 51 43 21 78 70 30 80 15 44 68 20 44 18 69
r20 0.502781
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60
38 96 41 11 71 10 25 27 30 52 99 36 99 65 98
r21 0.523318
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
19 26 67 42 98 78 78 66 93 22 76 62 97 36 96
r22 0.70907
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
99 64 72 24 86 97 71 83 30 70 48 28 18 46 39
r23 0.946324
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
73 34 86 51 92 80 69 69 39 66 97 32 56 67 32
r24 0.89754
36 36 36 36 36 36 36 36 36 36 36 36 36 36 36
48 99 33 20 79 55 82 28 78 92 69 15 25 77 83
r25 0.757064
61 61 61 61 61 61 61 61 61 61 61 61 61 61 61
35 44 41 96 10 72 59 99 5 15 67 29 28 95 72
r26 0.942554
