100 15 9 1 15
0 0.25
38943 38943 38943 38943 38943 38943 38943 38943 38943 38943 38943 38943 38943 38943 38943
w1 0.5
2121 2121 2121 2121 2121 2121 2121 2121 2121 2121 2121 2121 2121 2121 2121
w2 0.5
1561 1561 1561 1561 1561 1561 1561 1561 1561 1561 1561 1561 1561 1561 1561
w3 0.5
1710 1710 1710 1710 1710 1710 1710 1710 1710 1710 1710 1710 1710 1710 1710
w4 0.5
2026 2026 2026 2026 2026 2026 2026 2026 2026 2026 2026 2026 2026 2026 2026
w5 0.5
3163 3163 3163 3163 3163 3163 3163 3163 3163 3163 3163 3163 3163 3163 3163
w6 0.5
4305 4305 4305 4305 4305 4305 4305 4305 4305 4305 4305 4305 4305 4305 4305
w7 0.5
3901 3901 3901 3901 3901 3901 3901 3901 3901 3901 3901 3901 3901 3901 3901
w8 0.5
3975 3975 3975 3975 3975 3975 3975 3975 3975 3975 3975 3975 3975 3975 3975
w9 0.5
4009 4009 4009 4009 4009 4009 4009 4009 4009 4009 4009 4009 4009 4009 4009
w10 0.5
4203 4203 4203 4203 4203 4203 4203 4203 4203 4203 4203 4203 4203 4203 4203
w11 0.5
2476 2476 2476 2476 2476 2476 2476 2476 2476 2476 2476 2476 2476 2476 2476
w12 0.5
1770 1770 1770 1770 1770 1770 1770 1770 1770 1770 1770 1770 1770 1770 1770
w13 0.5
3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270 3270
w14 0.5
1958 1958 1958 1958 1958 1958 1958 1958 1958 1958 1958 1958 1958 1958 1958
w15 0.5
3351 3351 3351 3351 3351 3351 3351 3351 3351 3351 3351 3351 3351 3351 3351
r1 0.793235
46 46 46 46 46 46 46 46 46 46 46 46 46 46 46
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71
r2 0.770292
10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
r3 0.921216
7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66
r4 0.565602
35 35 35 35 35 35 35 35 35 35 35 35 35 35 35
72 72 72 72 72 72 72 72 72 72 72 72 72 72 72
r5 0.628727
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
84 84 84 84 84 84 84 84 84 84 84 84 84 84 84
r6 0.534975
86 86 86 86 86 86 86 86 86 86 86 86 86 86 86
57 57 57 57 57 57 57 57 57 57 57 57 57 57 57
r7 0.811112
12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
