100 15 6 1 15
0 0.25
30158 39989 33415 31438 43579 32737 38008 34404 42649 32359 30193 36743 44139 30919 38375
w1 0.5
4409 2806 3256 3524 2739 2730 3280 1661 2644 2971 2826 2865 2847 3416 1840
w2 0.5
4405 2256 4443 2984 2345 3804 1741 3346 3163 2286 4090 2654 3205 3465 3240
w3 0.5
2124 1996 2490 3363 3578 4270 3876 1722 3093 2202 3439 4441 4470 3779 2946
w4 0.5
1887 3242 3211 3084 2898 3804 1931 1913 1591 1521 3067 3648 3838 2159 2263
w5 0.5
3007 3253 4029 2085 3376 3405 2659 1969 4459 1598 2262 1781 4229 4061 2008
w6 0.5
3155 4072 3553 1553 3376 3984 2318 3819 4357 4237 2968 4048 1896 4083 4362
w7 0.5
2836 3892 4340 2064 3149 2851 2886 3461 3301 4000 3742 3030 3561 4251 3851
w8 0.5
4175 3257 2621 3051 2741 3439 2723 2951 3176 4191 2499 3924 3774 2713 3179
w9 0.5
2105 3371 3379 4107 1722 2117 3420 3523 1617 3014 2406 3679 3117 2109 1747
w10 0.5
3866 2869 1696 2460 1808 2919 3911 3485 2610 2262 2909 2236 3475 1941 3550
w11 0.5
3812 2429 4392 4035 3046 3312 3410 3516 1826 4316 2695 3796 1926 2942 2088
w12 0.5
1663 2284 2604 1972 4055 2015 4309 2517 2777 3070 3253 2105 3511 2304 2038
w13 0.5
3585 1930 2711 2484 4094 1621 1500 1772 1790 3047 4068 2216 1841 2009 2360
w14 0.5
3145 3465 2829 2701 4332 2638 3718 2962 4208 2824 3567 3220 3980 4457 1896
w15 0.5
2239 3107 4401 1833 3580 1753 2457 3870 3300 2378 1938 3642 2887 2799 4499
r1 0.94787
73 90 5 91 56 52 81 40 66 38 30 63 34 52 82
53 21 12 9 49 25 14 75 78 18 54 62 19 60 66
r2 0.798161
57 17 21 13 62 97 45 28 36 67 87 62 19 66 16
32 74 17 77 94 26 49 69 36 98 31 47 55 89 59
r3 0.916583
69 96 51 31 90 91 51 26 58 38 81 70 5 92 97
71 9 71 62 27 20 31 56 15 54 98 65 43 55 45
r4 0.753469
41 30 44 32 22 90 50 72 26 31 39 23 20 34 89
21 5 51 41 18 74 92 28 28 87 86 63 42 31 45
r5 0.538194
71 94 89 85 85 39 54 8 63 86 26 78 20 15 92
17 61 33 27 35 22 48 55 9 34 15 44 57 53 94
r6 0.785637
89 11 6 71 43 52 74 6 38 92 76 50 7 68 60
60 93 79 87 15 27 39 17 56 49 56 11 97 50 28
r7 0.893343
32 16 7 70 61 73 71 91 65 47 42 64 13 94 21
6 73 5 14 96 39 26 49 81 74 55 78 24 76 89
r8 0.830845
97 55 73 58 29 41 50 86 80 84 51 88 75 64 87
48 65 93 41 96 16 83 77 85 35 53 9 11 42 57
r9 0.558844
13 79 90 34 17 37 17 93 21 60 78 91 25 65 36
85 55 70 81 66 53 56 51 83 9 53 87 43 7 93
r10 0.594289
70 64 41 82 93 54 72 11 11 51 97 31 16 31 13
67 96 87 30 46 43 77 29 44 27 13 82 29 7 56
r11 0.940401
18 70 51 11 21 24 18 28 70 12 51 78 38 60 42
31 44 68 72 79 42 94 23 61 7 5 85 6 56 19
r12 0.544751
82 22 73 95 38 86 20 5 90 67 75 29 24 18 52
60 78 25 39 17 16 57 73 18 54 55 20 7 67 85
r13 0.687565
99 42 41 37 25 57 34 12 21 10 33 37 20 81 92
90 98 31 7 14 80 72 27 34 24 39 33 83 22 97
r14 0.842224
36 63 51 53 17 77 61 33 82 89 65 97 67 54 87
65 80 86 74 57 55 94 83 75 30 16 58 47 14 80
r15 0.801984
43 9 91 52 81 52 80 61 38 42 58 6 91 43 63
68 29 38 25 80 29 8 52 54 19 7 94 25 82 55
r16 0.670883
56 54 69 37 98 46 93 36 80 49 34 68 87 93 36
13 28 53 85 49 53 37 98 65 40 92 85 19 44 48
r17 0.997551
94 98 30 92 42 20 26 22 61 52 83 45 42 19 54
62 65 39 11 18 69 10 78 6 94 64 20 36 9 49
r18 0.966778
45 53 88 82 66 11 96 27 56 79 68 93 91 22 56
56 53 62 66 19 64 45 20 56 6 36 87 7 77 15
r19 0.901284
61 84 96 27 87 90 49 43 69 17 34 57 31 85 10
77 44 72 91 6 14 12 54 12 40 41 11 17 48 7
r20 0.591418
83 28 28 70 18 73 14 80 82 40 34 14 25 40 86
61 9 74 59 15 81 13 19 21 46 25 31 90 24 58
r21 0.951252
78 17 73 92 85 79 69 64 19 98 73 36 35 56 92
39 31 52 46 9 57 60 23 99 78 49 86 97 99 74
r22 0.503035
86 70 66 68 46 35 33 60 31 98 88 61 52 80 93
78 29 39 79 82 92 97 78 70 46 64 64 45 38 61
r23 0.670929
28 81 85 69 14 18 26 40 14 14 96 61 87 89 36
13 26 15 87 18 13 65 80 51 26 41 89 60 98 9
r24 0.978299
82 59 88 91 70 11 31 79 21 28 40 8 14 68 13
35 78 96 48 86 61 28 35 83 65 24 40 60 25 14
r25 0.96103
68 63 94 35 70 25 14 83 45 46 86 52 14 91 82
88 87 28 71 49 48 6 29 10 22 61 65 42 70 41
r26 0.637206
96 39 66 63 56 75 46 94 19 29 46 28 21 28 13
8 48 80 49 92 78 73 97 96 34 60 38 96 93 78
r27 0.891405
14 90 53 63 65 94 57 76 21 98 5 37 23 13 37
67 85 82 59 64 52 53 57 79 13 87 75 6 63 99
r28 0.833082
89 41 35 52 32 84 28 48 82 25 80 98 34 18 65
16 92 21 72 44 69 29 23 78 17 91 79 75 87 67
r29 0.741471
8 72 26 36 56 46 76 36 67 54 34 93 67 91 9
56 9 77 95 73 98 16 48 12 99 25 82 83 87 24
r30 0.646808
91 75 21 44 22 92 75 81 46 6 74 10 92 75 61
96 49 54 67 48 62 15 55 61 35 35 44 20 54 97
r31 0.529519
69 21 81 86 10 54 64 49 55 35 54 45 11 13 38
52 62 5 95 24 13 48 77 40 75 21 52 29 15 52
r32 0.630031
68 44 63 74 90 28 23 46 58 69 83 61 77 21 14
36 19 6 52 24 49 29 59 24 43 12 45 50 59 5
r33 0.511542
45 86 91 35 11 11 73 61 75 56 20 50 70 29 78
84 30 31 8 72 55 59 88 93 63 31 41 20 31 63
r34 0.891632
49 28 96 52 34 66 11 6 23 26 48 88 50 27 69
72 53 69 41 5 25 27 91 84 53 32 99 76 90 36
r35 0.520629
59 38 81 85 99 87 86 19 13 32 99 55 54 68 25
99 37 61 96 55 83 84 39 33 16 35 10 99 66 44
r36 0.773711
77 14 99 73 94 85 88 7 14 87 58 63 56 78 59
85 36 53 40 17 37 71 45 46 6 47 42 64 86 70
r37 0.643654
76 77 34 70 60 22 70 69 6 25 30 54 95 81 37
31 34 72 43 67 41 81 13 39 25 50 99 9 17 74
r38 0.888035
52 90 56 12 9 26 76 11 43 98 60 38 80 92 61
14 62 97 76 95 78 81 34 95 28 30 99 37 5 61
r39 0.689404
51 71 56 53 92 29 59 32 28 16 65 8 6 26 14
60 23 83 52 93 64 81 89 85 12 85 19 9 46 37
r40 0.577167
8 9 40 92 33 94 24 53 7 84 53 5 8 63 57
26 46 9 17 7 86 6 84 90 83 99 91 27 36 44
r41 0.505499
48 49 29 73 43 49 27 42 30 72 43 33 35 92 52
76 97 64 76 80 62 60 70 45 59 58 67 88 97 76
r42 0.606018
25 49 15 60 90 34 95 18 7 35 43 34 27 90 11
24 51 79 99 13 39 66 54 94 24 18 82 21 87 7
r43 0.553054
48 63 65 36 92 60 49 91 90 87 23 14 75 26 34
26 5 30 35 39 92 81 33 16 91 12 30 78 11 80
r44 0.707529
43 45 86 33 5 32 21 87 19 36 93 89 57 27 13
57 53 43 92 42 21 22 53 12 27 75 86 33 53 66
r45 0.639631
11 63 18 8 90 35 87 7 66 80 88 21 8 96 73
53 36 62 90 52 77 40 60 99 13 43 32 61 9 10
r46 0.916553
68 63 15 59 90 97 58 53 77 46 69 77 40 40 27
71 97 17 21 74 50 73 70 58 13 95 19 14 5 60
r47 0.602456
