200 30 3 1 15
0 0.25
43651 42473 32287 40975 36139 35989 39158 44531 34091 39407 39089 41662 38789 35476 36083 43785 31496 43751 32157 38283 32023 41437 41468 40508 44626 33691 31902 35179 30730 34455
w1 0.5
3881 3428 2083 3208 3919 2424 3718 3802 3515 4477 3892 3177 4266 3720 3613 3403 2217 2364 2560 1852 1739 2349 1672 3599 2327 2715 2501 1506 3445 4309
w2 0.5
3178 3237 3385 2238 3009 4309 4456 2311 3676 4433 2055 2354 1551 1628 1819 3455 2345 2683 1867 3049 3274 3069 3574 2374 3896 1789 3375 4255 4087 3536
w3 0.5
2765 2274 1795 3856 4135 1604 3812 1946 3781 4098 2854 1987 1501 2982 2306 3456 4179 3841 4176 3080 2615 3097 2154 3489 2493 2796 2717 2248 2383 1753
w4 0.5
4000 2879 3953 3356 2866 4057 3021 3313 3690 2619 2019 1529 2620 3501 2335 1929 3180 2028 1957 1760 3496 3554 2767 2485 1899 4063 4054 3000 2298 1660
w5 0.5
1798 3391 1611 4007 1758 1520 2528 3923 4063 3999 4442 4092 2471 3443 2280 2900 2475 2808 3709 3087 1804 3115 4354 3142 3515 4269 3048 2015 2067 3560
w6 0.5
2366 2452 3136 1873 3062 3156 3253 2485 2719 2752 2779 2664 3723 2074 3444 2476 3049 2104 1685 1988 2761 3301 2195 1755 2668 1964 3303 3183 2532 2364
w7 0.5
3750 3668 3344 4475 2582 2000 3228 3567 3572 1832 2198 2088 4055 2772 4032 2383 1673 1988 2569 2513 3249 1722 3208 3504 2890 3673 2308 1925 2057 3524
w8 0.5
1659 3044 3977 1634 4126 1829 3714 3545 4253 4398 4243 1841 3953 2867 4373 2189 3040 1862 3258 4405 3963 3832 3114 2968 2574 2287 4128 2999 3196 3504
w9 0.5
3355 2048 3461 3841 1674 3790 3407 4071 3544 3305 3814 3885 3110 2181 4111 3799 4073 1825 2909 3978 4288 2241 2944 3108 3667 3731 3088 2166 2779 2092
w10 0.5
1634 2640 3611 4327 3166 3254 3234 2737 2298 2039 2403 2035 3650 3084 1998 2949 3009 2323 4359 2840 2464 2452 4284 4424 1620 3868 3013 2638 2147 3605
w11 0.5
2634 1746 2604 2461 3764 4358 1548 2354 2508 2087 3257 3044 1589 2194 3542 3391 3703 1718 3602 2395 2682 1554 2180 2606 2026 1900 4119 3517 2547 3577
w12 0.5
4033 4175 3614 2347 3439 3473 2395 4293 1833 2982 3051 3377 3424 3745 2772 2315 3300 2990 4417 4196 1524 1823 2228 2982 2350 2628 2954 1719 4027 2031
w13 0.5
3561 1706 1843 4408 3997 4168 2303 4143 1502 4137 3046 3731 3061 2643 2355 4228 4443 4197 4145 4491 1573 4469 2219 3056 2671 3699 1862 2890 3227 2393
w14 0.5
