200 30 2 1 20
0 0.25
34013 38775 39075 37258 31915 44167 40840 44156 36465 34225 36511 42310 37570 30543 38675 38985 37306 37504 31501 37513 36758 33862 37316 39049 34204 31329 31384 34351 35861 43109
w1 0.5
2374 2384 1638 3984 1651 3805 2824 3807 1622 4049 1670 1933 2971 2214 1960 3308 3872 3816 2161 2737 1926 3023 4406 2327 1580 2735 3711 3283 2596 1820
w2 0.5
3822 3056 3484 3306 3208 2789 1983 2867 3263 1532 3038 3696 3356 4104 1509 2164 3828 4177 3178 2418 1956 1701 2324 2783 2133 3911 1995 3917 2007 2667
w3 0.5
4329 1576 1747 3487 3284 3388 3970 2003 2151 4355 3893 1700 3211 3849 1709 4227 3530 1738 2905 1800 2194 3459 2624 3478 4092 2035 4325 3509 2894 2492
w4 0.5
2723 2568 2371 1710 1704 4259 4181 2560 1911 4036 1953 2111 3099 1655 2672 3178 4037 2910 1584 4337 3957 3895 2813 3287 3487 3348 3112 2849 2094 4456
w5 0.5
3317 2525 1697 3879 3081 4456 3912 4141 2219 3800 1947 3182 2751 2454 4354 4430 1991 3117 1866 1828 2574 4261 3141 1713 3600 2341 3325 2301 2935 3281
w6 0.5
2104 1658 1824 1835 3240 1780 1600 3233 2500 4252 4032 4182 2504 1986 4389 2786 2477 3358 3152 3157 4432 3265 1798 1997 2365 2991 3822 3519 1778 2955
w7 0.5
2734 3114 3970 3070 2206 4250 3522 3939 2602 3274 3472 2637 4278 3958 2878 2564 2288 1736 1568 4297 2020 3333 1948 2517 1551 3439 1839 3570 4070 3294
w8 0.5
2304 2260 2538 4226 2966 2288 3248 2406 3743 2023 1730 2232 2153 1540 3610 3218 2680 4198 3638 2478 1718 2472 2926 2735 2875 1865 3426 2297 4435 2572
w9 0.5
2592 3333 1903 2318 2151 3043 4067 3409 2638 1590 3639 3370 2595 4032 2832 4313 2212 2530 3804 3190 3100 1776 1616 1687 3503 2334 3613 4300 2621 2038
w10 0.5
3713 4223 1772 1532 1874 3315 4451 4136 1806 1541 3275 4028 2988 2807 2361 3154 3872 3743 2458 2562 2344 2734 3031 2531 2089 3865 1997 2241 2338 2887
w11 0.5
1552 2610 2030 1936 3336 4197 1887 2972 1503 2280 2100 4032 3768 3759 2245 2422 3131 4488 3380 4194 2684 1966 3077 4068 2555 2794 1565 3648 3632 2952
w12 0.5
4036 4414 1788 4472 3250 4486 2211 2075 1841 2991 2675 4373 2612 1934 2118 3534 3566 2459 2767 3612 3995 3585 2189 3563 1993 3483 3980 4141 2615 2784
w13 0.5
2504 2698 4188 2476 1801 1526 3188 2376 1868 2031 3551 1741 3143 3985 2712 2530 3051 4023 4149 2163 3518 3234 3204 2582 3727 2187 2414 3721 3655 3699
w14 0.5
1659 1897 2809 2987 2198 2836 1675 3426 3204 2559 2477 3797 1554 1963 2361 2584 3866 1884 2233 1882 4255 4320 3938 2689 3547 1626 3603 2768 4133 2802
w15 0.5
4292 3552 3051 2779 1602 1739 3307 3529 3795 1718 1858 3092 1772 2321 4306 3209 2040 2042 4294 2774 1797 4114 2212 3338 3514 2690 2442 2134 2323 4096
w16 0.5
2467 3500 4279 4099 3603 1518 2906 2984 3813 3476 3342 2757 3748 1516 2563 2457 2408 3106 2252 3682 3755 2218 1746 2594 4232 2937 3888 1867 4112 3484
w17 0.5
2080 2837 2874 1679 2292 2892 3437 3776 2557 2413 2970 3814 1661 3338 2230 2971 4246 3836 4075 3780 3443 1793 4027 1537 1526 2816 3925 2245 2428 3262
w18 0.5
3360 1599 2566 3539 2743 4310 2476 2019 2367 3741 3841 2033 4255 2680 2763 2726 2426 2451 2301 2059 4395 2594 1586 1784 2972 3254 1562 4069 1534 3324
w19 0.5
3395 3775 1827 2786 2018 1637 4115 2889 2504 3356 2582 3390 3111 3762 1653 1689 2041 2957 2490 2600 2852 3937 3038 3488 2761 1792 3550 2331 2178 2726
w20 0.5
4073 2353 1920 2360 3223 2409 2327 1964 3766 4183 3047 2656 3147 2309 3161 3336 3202 1618 1679 4302 3322 4116 3192 2311 2377 3836 1713 3560 1515 2940
r1 0.914356
20 65 42 44 56 24 25 52 78 32 5 92 64 22 8 36 75 72 86 88 5 23 46 75 90 39 25 52 26 15
57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57
r2 0.987982
95 78 29 19 98 76 89 28 74 81 87 91 82 20 66 51 6 51 52 22 92 24 12 32 44 56 50 55 13 84
24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
r3 0.82296
48 20 55 22 9 78 91 83 65 82 65 80 45 13 79 92 57 96 84 76 5 13 21 56 56 68 64 40 84 65
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
r4 0.78755
