200 30 2 1 20
0 0.25
32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295 32295
w1 0.5
4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403 4403
w2 0.5
3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432 3432
w3 0.5
2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590 2590
w4 0.5
3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945 3945
w5 0.5
2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761
w6 0.5
2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920 2920
w7 0.5
3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336 3336
w8 0.5
1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835 1835
w9 0.5
2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566 2566
w10 0.5
3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651
w11 0.5
2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625 2625
w12 0.5
3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161 3161
w13 0.5
