100 30 5 1 10
0 0.25
37508 36203 39825 36082 34259 43648 38279 42468 43685 44457 41766 40223 43012 40830 32772 34572 40984 32365 39016 38059 43439 35269 31658 38213 31179 30222 43422 32760 41192 42112
w1 0.5
2200 2168 3960 2282 3427 2960 1914 3895 1646 4371 3662 3221 2383 2844 3345 4308 1828 3063 4324 4239 1502 3593 2898 3716 2125 3472 2490 2237 2665 2602
w2 0.5
3717 3622 3331 1852 2550 1792 2266 1945 2290 2489 4107 4363 3373 2452 3208 3533 3132 2123 3709 2872 2126 3154 1622 1694 3779 3594 3036 1516 2111 4490
w3 0.5
4329 3613 3071 1681 1663 3715 2799 2108 1857 3788 2068 1720 3013 3372 3781 2398 2004 4404 1607 3728 2382 3262 3850 2928 2541 2945 4464 2910 3556 4455
w4 0.5
3737 3568 1573 4270 4083 3789 2569 2043 4146 2210 2963 1719 4075 1835 4000 1974 2692 4256 2081 2272 2491 4195 1623 3919 2589 3420 4236 3999 2828 1543
w5 0.5
2066 3963 2574 2188 3546 2215 3610 4441 1862 1672 2905 2433 4247 3592 2285 2073 1784 2393 3007 2557 3384 2702 3032 3156 3791 2304 3244 3642 3632 3287
w6 0.5
1550 2750 3070 2239 2148 3785 1701 2089 4499 1873 3846 2432 1972 2939 3217 2898 3575 4463 4405 1984 3347 2959 3516 2355 2251 4320 4099 1745 3805 3238
w7 0.5
3855 1840 3459 1946 2488 3096 2499 3430 3096 2872 2776 4028 3697 4215 3098 2095 3643 3061 2000 4127 2260 3811 3144 3468 1562 3316 3419 1808 2973 2158
w8 0.5
2681 2498 1860 3127 3839 3808 4479 2769 2404 3203 4397 2285 2400 4465 4235 2995 3608 3148 3847 3587 3908 3159 2583 3228 3573 4400 2148 4233 2873 2806
w9 0.5
4054 4156 3346 3034 3495 2655 3365 2116 3559 2068 2366 4344 2969 2683 4431 1816 1791 3079 1516 3878 2840 3527 1962 1568 2952 2214 2216 2686 3939 3874
w10 0.5
3846 3531 3019 2732 2878 4174 1597 3847 3585 2165 2065 3782 3986 3248 3713 4303 3891 2293 1671 3269 3633 3698 4083 4053 2502 2149 1770 3688 1589 4496
r1 0.550893
74 7 89 25 88 41 64 23 18 99 92 10 92 96 20 80 16 56 9 91 6 95 89 13 51 71 44 10 20 82
59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59
r2 0.743866
48 14 69 81 70 84 95 69 77 5 58 70 20 38 81 68 40 69 66 32 55 71 78 27 12 81 39 86 40 28
67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67 67
r3 0.505514
33 62 5 18 57 70 87 57 25 57 69 56 35 34 91 96 95 23 51 67 93 70 74 74 9 61 12 33 25 88
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60
r4 0.870911
60 64 8 27 48 57 45 5 27 96 32 53 87 28 49 7 71 13 95 42 79 67 46 37 71 71 58 59 31 9
6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6 6
r5 0.513103
9 11 16 59 51 13 78 47 37 31 31 57 75 33 28 80 26 65 60 85 9 92 56 75 47 12 7 51 13 86
16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16
r6 0.597935
24 69 38 29 47 80 61 70 12 18 43 37 39 23 55 99 78 40 8 68 88 76 15 95 75 59 6 58 70 16
47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47 47
r7 0.719349
80 16 24 58 70 89 62 80 32 94 19 51 47 16 26 82 19 86 68 87 94 60 62 53 61 20 20 72 63 7
49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49 49
r8 0.815055
65 93 78 55 52 58 79 47 70 27 89 81 46 68 92 32 33 80 26 89 42 71 50 55 87 20 15 86 64 50
94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94 94
r9 0.535441
72 77 88 28 53 32 93 76 18 71 22 79 63 46 12 40 68 96 78 39 44 30 23 59 40 7 20 85 96 42
23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23
r10 0.709133
9 89 65 36 79 38 47 50 55 26 10 93 33 46 61 27 21 93 66 46 13 22 81 15 37 63 9 72 82 70
83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83 83
r11 0.515867
45 19 32 78 61 77 30 79 79 24 13 25 77 32 41 70 93 79 76 15 57 86 44 21 90 16 95 57 95 78
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
r12 0.553554
40 16 48 14 41 27 89 57 32 11 35 59 45 97 49 24 73 59 77 60 96 90 47 12 85 97 99 63 7 37
52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52
r13 0.982863
95 49 78 20 35 36 47 42 66 7 82 60 48 98 34 5 72 86 96 62 30 5 47 27 5 7 30 34 52 65
74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
r14 0.644067
52 59 42 80 7 79 43 6 58 99 46 53 30 46 26 16 42 80 41 43 28 61 40 27 86 66 71 48 37 16
54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54 54
r15 0.990514
91 62 69 67 5 67 22 99 14 71 29 55 89 37 90 69 71 30 89 32 62 14 15 28 80 58 60 91 9 41
59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59
r16 0.589443
25 57 96 88 75 92 94 43 19 46 29 51 36 93 19 58 80 46 20 89 53 40 66 8 92 58 13 34 14 6
26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
r17 0.76908
22 19 30 12 13 65 26 55 89 69 83 80 84 42 60 27 54 46 76 90 9 79 82 62 84 13 68 82 35 98
41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41
r18 0.721878
63 56 23 29 77 73 18 44 53 93 28 90 50 50 45 88 23 32 93 95 11 52 79 17 21 62 44 16 95 88
25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
r19 0.554153
40 79 16 10 90 55 59 83 78 49 31 26 86 19 44 15 9 36 19 57 16 31 70 70 67 78 62 55 98 17
89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89
r20 0.961344
6 41 82 56 95 62 32 42 85 53 25 97 89 36 6 26 47 55 34 73 25 99 37 98 61 84 94 70 74 30
59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59 59
r21 0.898721
38 28 62 96 55 96 78 5 21 75 90 49 77 13 91 29 42 61 47 41 93 45 94 78 36 61 49 58 21 24
25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25 25
r22 0.773257
79 47 95 75 26 92 91 93 82 38 67 90 29 92 29 83 39 65 76 76 56 51 13 18 95 66 31 16 83 80
53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53
r23 0.512799
48 34 46 37 23 39 20 56 7 7 77 91 32 60 30 89 34 98 43 80 8 56 73 67 82 81 50 59 34 10
79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79 79
r24 0.712637
22 12 54 54 24 7 53 23 77 44 50 37 66 37 63 64 75 41 68 28 11 32 7 87 77 61 22 79 41 88
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
r25 0.508098
62 9 16 62 57 35 39 96 77 68 62 11 29 24 81 65 84 9 71 16 8 58 85 65 72 65 98 58 73 53
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50
r26 0.954573
62 86 15 92 22 9 66 83 66 73 12 82 51 72 66 53 40 74 56 90 60 21 63 22 19 21 87 65 63 16
23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23 23
r27 0.687444
30 14 17 34 76 95 96 46 99 75 92 71 39 45 8 13 97 94 65 15 57 82 30 70 66 87 33 75 10 51
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
r28 0.938235
82 65 33 75 58 74 74 30 67 43 64 9 46 70 6 40 35 17 89 15 39 56 76 23 82 51 28 33 18 55
85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85 85
r29 0.87419
19 68 67 85 42 90 49 77 54 54 21 24 52 56 52 61 43 62 92 91 35 15 73 79 35 98 92 86 84 85
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
r30 0.870124
60 83 88 50 33 62 99 79 78 21 31 32 65 88 70 24 80 61 54 88 32 30 23 30 20 9 14 97 97 9
48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48
r31 0.90125
33 99 15 90 95 89 66 16 20 93 73 5 60 92 78 18 44 66 45 66 84 68 81 86 77 76 83 82 24 37
64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64 64
r32 0.746509
74 42 31 63 8 40 75 93 13 76 53 98 54 64 42 20 9 8 96 72 82 82 47 58 62 26 74 91 85 26
27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27 27
r33 0.752122
51 22 61 83 92 54 88 65 5 86 19 64 25 31 65 29 25 35 8 7 77 58 62 98 32 53 80 53 73 39
10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
r34 0.858325
66 99 42 18 87 8 15 71 19 71 91 43 36 17 63 63 20 62 40 73 24 35 5 73 12 50 46 43 56 62
91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91 91
r35 0.879637
31 29 48 31 39 16 42 7 8 80 39 20 40 97 33 98 35 6 19 62 99 87 70 46 30 13 94 87 97 11
48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48 48
r36 0.944542
89 51 67 5 88 69 5 66 5 21 6 95 46 96 27 47 16 84 43 95 51 85 26 57 76 13 54 82 54 74
18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
r37 0.832035
77 37 13 46 38 71 44 51 73 39 92 69 58 36 77 39 72 73 86 54 91 43 30 99 89 13 50 63 23 82
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80
r38 0.823306
85 38 50 57 77 93 30 13 82 91 63 18 66 98 82 39 84 36 30 24 62 26 13 67 69 71 85 48 48 77
60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60 60
r39 0.705503
7 85 85 95 12 90 77 96 54 88 62 49 70 96 33 99 23 52 61 41 57 28 10 28 10 54 68 82 11 96
89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89 89
r40 0.575814
74 9 86 62 79 82 13 64 44 57 31 37 85 30 52 34 86 89 86 11 91 11 16 42 74 90 49 67 80 58
46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46 46
r41 0.684181
30 13 35 9 18 94 46 70 23 78 52 48 28 81 32 14 64 35 5 67 47 40 38 34 81 6 14 36 44 58
90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90 90
r42 0.509903
23 71 77 14 17 47 32 87 95 76 15 73 8 24 35 38 22 97 77 57 33 9 35 31 15 66 70 68 53 37
32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32
r43 0.795266
9 81 17 48 13 99 43 81 12 14 81 31 44 20 45 38 89 94 66 90 29 92 6 90 60 69 41 92 93 12
92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92 92
r44 0.543725
9 43 91 5 78 72 12 87 54 36 28 66 76 62 52 71 25 43 92 15 44 80 70 10 21 59 99 25 48 93
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
r45 0.968897
94 49 12 66 57 94 20 88 20 78 61 74 31 29 94 69 22 9 10 97 71 15 15 30 11 35 73 5 38 22
33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33 33
r46 0.898962
40 91 21 32 8 6 47 82 62 18 10 84 12 74 6 14 76 95 80 86 7 11 93 34 76 90 68 94 20 92
61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61 61
r47 0.661805
74 77 84 75 21 66 34 34 71 18 41 42 16 47 15 8 28 96 10 31 86 40 7 73 5 93 89 89 51 39
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
r48 0.764204
54 92 32 17 27 61 80 37 94 19 49 42 29 52 62 25 55 85 9 87 84 74 84 78 63 73 29 94 43 47
10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
r49 0.695437
37 6 61 93 81 91 85 95 40 27 21 84 81 42 36 66 43 23 47 17 7 25 73 73 47 67 16 89 73 98
28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28 28
r50 0.621496
82 93 78 73 78 70 10 97 87 86 75 26 23 41 61 41 80 73 41 6 43 14 48 11 22 34 76 20 57 78
17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17
r51 0.824585
87 6 46 54 11 43 38 93 18 56 16 51 17 49 32 83 82 30 23 91 70 29 11 99 97 23 53 73 35 82
41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41 41
r52 0.855289
83 66 87 23 96 77 34 53 88 77 62 34 6 42 14 28 61 5 93 85 8 92 80 27 43 53 54 25 89 69
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
r53 0.740435
87 85 28 64 19 76 49 88 36 76 90 73 85 18 34 82 9 17 86 93 92 13 36 42 62 53 28 28 54 93
52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52
r54 0.685373
76 98 89 49 44 77 80 20 64 54 97 75 80 80 79 92 66 72 84 71 6 23 30 51 47 51 97 40 98 36
15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
r55 0.690136
99 21 70 76 93 83 38 44 80 13 25 57 87 17 23 56 94 86 54 17 17 6 59 60 98 91 55 31 6 27
57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57
r56 0.538027
25 74 30 5 9 70 80 17 87 38 96 99 53 49 90 40 99 5 49 97 56 6 92 48 56 24 46 75 73 44
15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
r57 0.862513
41 93 19 8 71 28 90 6 21 86 54 65 74 86 61 74 32 58 27 30 51 67 82 67 14 54 40 50 65 31
57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57 57
r58 0.781577
68 6 87 91 88 88 12 74 40 72 48 26 34 19 51 84 42 76 32 9 55 94 15 10 35 60 67 58 17 65
