200 30 0 1 15
0 0.25
34548 40702 36734 31731 36951 31488 37486 44433 41502 43743 36237 41867 44830 41760 36993 42955 39923 31664 31412 42685 36983 37952 38436 33970 32707 42998 42298 37202 37410 40141
w1 0.5
1810 4343 3463 3542 2646 1951 2380 2080 4453 4475 2669 1672 4305 2429 3017 2261 3704 1681 3673 1741 3016 2626 1529 3987 2685 2528 1637 4239 4290 3130
w2 0.5
1601 2973 4431 3643 4120 2234 1875 2052 2539 1851 3573 2711 2008 1854 1580 3121 4059 2114 2295 1652 3630 3773 1682 3469 2310 3062 3958 2049 2852 2588
w3 0.5
2953 4414 2948 2448 4386 3682 3176 1938 1721 3527 4363 3284 4035 1717 3364 2657 1628 3978 3804 2133 3461 3429 2667 2430 4239 4229 1889 1788 2933 2977
w4 0.5
1739 2891 1753 2687 2777 4287 4363 3567 1508 3742 3782 3292 3630 4352 2156 2139 4480 1987 4443 2465 3948 3724 3632 1878 3463 3361 2619 4103 1795 4449
w5 0.5
2034 3192 3865 3573 1822 3652 3789 4241 4012 3031 3524 2804 2161 3376 3812 2800 3708 1651 3095 1674 4099 2671 3806 1830 1634 3020 3301 1589 3315 3250
w6 0.5
4201 1943 3066 3626 2617 2218 2915 2358 1730 4447 4382 3386 2460 3610 3051 4113 2819 3202 3060 3345 3154 4232 2651 3484 1718 4171 2637 2160 3338 4388
w7 0.5
3391 2183 2928 2518 3652 3998 3933 1510 1581 4232 1745 3467 2193 3855 2018 2158 2174 4073 3718 4019 2727 3802 2523 2063 4373 2546 3552 2033 4385 3792
w8 0.5
3276 1827 3674 1646 3979 3173 4080 3990 3254 3812 4235 2221 1857 3590 3092 2867 1617 3017 2438 4488 1596 1740 2511 2511 1965 3558 1563 2498 3795 3856
w9 0.5
2923 4183 2419 3070 3663 4444 3002 3153 3198 2666 3240 4272 3376 2682 3216 1743 2799 1733 2681 2788 1829 3274 4151 2840 3739 3561 2903 2090 2856 2611
w10 0.5
4280 2295 2106 3202 4458 2051 1704 3463 4101 2870 2555 3873 1746 3737 2589 2342 2037 2822 3523 3677 3503 2649 3680 2195 1889 2742 3951 2831 4450 2062
w11 0.5
1582 2857 3476 3284 3167 4027 3840 2482 3629 2211 3537 3354 2809 2775 4444 3651 3664 3118 3027 3193 2474 4176 2373 3169 1917 3967 2972 3248 3918 3535
w12 0.5
4000 2244 3243 3137 4264 3122 2477 2246 2603 3540 1636 4458 1850 3263 1754 4353 2779 3724 3232 4472 1698 2909 2697 3720 3678 2165 2192 2427 1935 1579
w13 0.5
1787 2676 4288 3424 2440 3263 4402 3538 4366 3442 3674 1676 4144 2789 1930 4350 4068 1507 3082 4040 1705 1843 2590 3925 4022 3607 1970 2301 4042 2401
w14 0.5
4329 3577 3487 3606 1517 2250 3508 3556 2468 2802 3082 2645 2799 4372 3427 3001 4292 3434 1935 4185 3992 2279 2275 3769 2153 4382 1591 3306 4276 2493
w15 0.5
4457 1570 4139 3563 1588 2241 2923 3996 3210 1578 2930 1707 2877 3154 3986 1730 2947 3273 2165 2632 3117 3296 3759 2386 3949 3641 2478 3107 3769 3823
r1 0.799565
28 86 92 93 53 47 34 60 75 82 64 52 21 12 72 90 82 75 7 59 6 16 18 48 79 93 40 75 76 7
84 99 89 76 93 39 23 24 91 94 6 52 43 20 59 13 10 42 80 10 93 81 18 11 29 93 96 62 68 72
r2 0.765929
69 50 25 62 84 41 78 75 32 77 27 67 92 79 75 94 18 55 96 11 34 15 15 55 5 11 17 65 79 74
15 45 24 35 7 9 68 77 76 95 54 96 63 43 72 35 35 85 83 31 91 14 41 98 64 41 10 74 99 81
r3 0.770246
26 67 41 25 68 10 94 42 5 49 35 60 84 7 91 19 87 71 46 75 80 79 71 44 18 73 15 17 51 58
26 69 23 62 89 83 67 83 22 65 29 52 25 14 54 13 25 38 76 66 11 56 46 77 93 56 50 8 68 96
r4 0.838518
65 74 48 51 57 13 31 72 70 53 24 87 59 71 96 79 6 69 46 12 23 84 81 16 40 31 16 5 24 67
86 81 41 31 29 91 36 56 63 6 6 79 89 60 50 82 39 52 51 77 56 69 61 38 77 93 61 86 90 81
r5 0.721739
