100 15 8 1 10
0 0.25
44622 44622 44622 44622 44622 44622 44622 44622 44622 44622 44622 44622 44622 44622 44622
w1 0.5
4014 4014 4014 4014 4014 4014 4014 4014 4014 4014 4014 4014 4014 4014 4014
w2 0.5
2669 2669 2669 2669 2669 2669 2669 2669 2669 2669 2669 2669 2669 2669 2669
w3 0.5
1887 1887 1887 1887 1887 1887 1887 1887 1887 1887 1887 1887 1887 1887 1887
w4 0.5
4024 4024 4024 4024 4024 4024 4024 4024 4024 4024 4024 4024 4024 4024 4024
w5 0.5
4398 4398 4398 4398 4398 4398 4398 4398 4398 4398 4398 4398 4398 4398 4398
w6 0.5
3345 3345 3345 3345 3345 3345 3345 3345 3345 3345 3345 3345 3345 3345 3345
w7 0.5
2396 2396 2396 2396 2396 2396 2396 2396 2396 2396 2396 2396 2396 2396 2396
w8 0.5
3938 3938 3938 3938 3938 3938 3938 3938 3938 3938 3938 3938 3938 3938 3938
w9 0.5
3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651 3651
w10 0.5
1551 1551 1551 1551 1551 1551 1551 1551 1551 1551 1551 1551 1551 1551 1551
r1 0.809489
89 89 89 89 89 89 89 89 89 89 89 89 89 89 89
63 63 63 63 63 63 63 63 63 63 63 63 63 63 63
r2 0.516208
55 55 55 55 55 55 55 55 55 55 55 55 55 55 55
97 97 97 97 97 97 97 97 97 97 97 97 97 97 97
r3 0.941933
48 48 48 48 48 48 48 48 48 48 48 48 48 48 48
36 36 36 36 36 36 36 36 36 36 36 36 36 36 36
r4 0.693171
63 63 63 63 63 63 63 63 63 63 63 63 63 63 63
30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
r5 0.83249
90 90 90 90 90 90 90 90 90 90 90 90 90 90 90
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
r6 0.524302
10 10 10 10 10 10 10 10 10 10 10 10 10 10 10
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71
r7 0.533596
91 91 91 91 91 91 91 91 91 91 91 91 91 91 91
83 83 83 83 83 83 83 83 83 83 83 83 83 83 83
r8 0.687946
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
23 23 23 23 23 23 23 23 23 23 23 23 23 23 23
r9 0.707558
83 83 83 83 83 83 83 83 83 83 83 83 83 83 83
45 45 45 45 45 45 45 45 45 45 45 45 45 45 45
r10 0.758194
23 23 23 23 23 23 23 23 23 23 23 23 23 23 23
26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
r11 0.583584
47 47 47 47 47 47 47 47 47 47 47 47 47 47 47
12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
r12 0.616238
34 34 34 34 34 34 34 34 34 34 34 34 34 34 34
63 63 63 63 63 63 63 63 63 63 63 63 63 63 63
r13 0.65354
48 48 48 48 48 48 48 48 48 48 48 48 48 48 48
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
r14 0.52127
