200 15 2 1 10
0 0.25
34618 41618 33229 33559 40161 36263 34619 38193 36404 36834 34627 36204 35637 30125 31885
w1 0.5
3462 3956 2260 3147 2116 2283 3024 3984 2661 3002 1996 3868 3177 3591 3595
w2 0.5
3561 4177 2707 1722 4440 1678 4267 2196 2512 2895 2401 2150 3020 4286 1508
w3 0.5
4094 2269 3982 1710 3404 2858 1547 1565 4360 2043 4285 3037 4486 3380 3685
w4 0.5
3409 2244 4121 3702 2422 3889 4398 3786 2284 2651 1788 4156 2789 1797 1991
w5 0.5
2918 4473 2946 2174 2831 3345 2591 3044 4240 2376 1581 1578 1608 4118 3977
w6 0.5
2214 3599 2720 3136 2988 2970 2775 4124 4474 3063 3780 2763 3712 4271 4351
w7 0.5
1596 3150 3156 3280 1995 4247 1824 1736 2123 2257 2166 2584 2228 1644 1602
w8 0.5
3743 3174 1931 2583 1644 3206 2207 1618 2121 4487 3234 4334 1611 3085 2316
w9 0.5
2087 4325 3839 2583 4424 1515 3171 2400 2625 3837 3484 3353 3981 3938 1795
w10 0.5
2612 2226 1659 2756 4284 2366 3227 1906 2706 2313 2092 2817 4250 2908 3728
r1 0.613655
28 56 40 60 49 40 90 71 86 13 5 89 46 86 36
87 38 49 24 59 61 95 40 39 72 89 47 32 68 45
r2 0.919196
93 75 48 42 12 36 10 93 44 7 82 85 89 18 70
27 62 89 78 21 81 16 52 53 5 94 80 65 39 20
r3 0.546639
87 94 66 94 27 72 87 66 74 69 49 60 79 16 79
39 5 55 55 81 66 7 31 63 94 8 29 33 21 74
r4 0.788577
65 24 98 84 88 82 51 60 49 92 20 28 8 92 62
5 47 14 78 13 14 6 68 8 9 89 33 25 61 86
r5 0.962798
8 24 11 88 6 54 48 50 43 64 71 43 53 30 40
95 40 18 5 46 16 68 49 20 58 77 38 19 61 59
r6 0.757224
78 40 49 76 86 93 24 29 54 90 64 99 20 99 94
52 14 91 93 25 59 39 38 14 14 71 25 67 30 58
r7 0.994267
90 69 73 77 59 92 98 10 79 63 9 92 62 95 44
72 86 35 89 43 66 27 49 75 90 70 39 17 28 59
r8 0.980231
26 83 87 80 75 86 83 55 49 84 44 11 80 80 75
63 12 62 98 74 81 45 46 72 15 81 84 35 37 94
r9 0.640043
77 33 36 49 19 19 96 60 98 40 63 75 21 39 36
28 93 31 94 74 71 41 46 78 19 28 13 51 19 54
r10 0.999506
79 38 37 90 52 31 50 47 63 13 20 76 44 51 5
37 74 91 9 43 29 47 21 43 70 27 87 81 73 89
r11 0.684413
27 99 42 74 30 87 18 88 92 33 65 37 76 62 66
51 50 70 86 75 18 7 18 83 26 5 62 94 86 31
r12 0.552906
30 80 79 52 64 93 38 54 23 95 86 95 57 52 43
99 23 29 74 36 28 88 16 50 85 73 41 69 97 80
r13 0.921463
57 54 72 22 44 10 71 62 5 54 57 54 6 92 53
21 18 25 49 42 10 58 84 87 28 25 56 25 5 31
r14 0.86788
80 14 69 24 19 37 78 16 86 33 62 84 25 12 98
39 32 47 73 37 5 57 25 29 74 73 46 72 99 83
r15 0.644792
92 91 95 8 28 74 16 11 7 73 90 27 78 88 58
10 36 31 40 33 83 57 54 55 30 93 27 30 76 49
r16 0.636403
40 97 69 60 71 81 66 70 51 56 92 29 42 51 32
70 74 64 98 55 21 50 10 43 43 32 68 19 76 67
r17 0.756829
64 50 65 32 28 31 97 74 79 86 99 18 34 31 83
9 90 79 59 8 29 64 46 64 88 12 78 61 74 56
r18 0.576533
98 31 62 26 54 56 95 30 42 94 44 69 22 27 73
9 98 29 9 27 88 51 83 73 55 59 34 26 15 95
r19 0.807951
23 15 34 72 63 26 97 5 18 41 69 35 61 39 37
