200 15 0 1 5
0 0.25
42622 38794 38173 39847 31431 37462 41682 44390 34292 35791 35057 35115 36521 31157 33574
w1 0.5
4447 3451 1731 2521 4037 2240 1554 3530 1598 2825 2581 3016 3016 3502 1731
w2 0.5
3296 3904 1838 2080 2718 1521 4470 4362 4312 3879 3477 2185 2036 4404 2676
w3 0.5
3707 3259 3357 3244 3999 3411 2627 4450 1736 4060 3318 3605 3063 3549 2744
w4 0.5
3305 3434 2791 1875 3455 3114 2089 3268 2493 4418 4305 3382 4322 2482 4217
w5 0.5
1593 3074 2626 4093 1986 3753 4043 2574 3314 3213 1679 1877 2262 3275 2588
r1 0.65647
72 84 22 91 50 42 81 63 78 73 18 80 46 45 88
12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
r2 0.628485
55 95 63 30 14 26 51 43 40 39 88 14 91 60 90
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
r3 0.761314
51 30 99 29 95 17 6 38 57 86 46 35 60 96 30
20 20 20 20 20 20 20 20 20 20 20 20 20 20 20
r4 0.83398
42 67 71 74 6 60 84 92 17 74 5 58 12 48 80
8 8 8 8 8 8 8 8 8 8 8 8 8 8 8
r5 0.743627
20 73 14 69 57 52 99 17 45 27 29 64 58 63 31
30 30 30 30 30 30 30 30 30 30 30 30 30 30 30
r6 0.583047
82 22 18 91 88 18 49 92 62 29 95 31 97 15 97
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
r7 0.638607
58 76 63 98 98 87 59 53 51 82 75 84 8 54 98
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
r8 0.829939
35 87 76 89 14 71 20 11 79 14 14 55 63 64 28
26 26 26 26 26 26 26 26 26 26 26 26 26 26 26
r9 0.716879
14 16 72 57 93 47 41 97 97 36 15 40 19 45 24
90 90 90 90 90 90 90 90 90 90 90 90 90 90 90
r10 0.798096
62 44 36 41 53 45 88 17 6 17 35 61 35 44 72
7 7 7 7 7 7 7 7 7 7 7 7 7 7 7
r11 0.915731
47 34 56 41 65 67 73 80 9 92 67 33 26 29 72
54 54 54 54 54 54 54 54 54 54 54 54 54 54 54
r12 0.833354
92 51 31 93 60 62 51 90 6 20 90 95 78 34 26
31 31 31 31 31 31 31 31 31 31 31 31 31 31 31
r13 0.82226
90 43 64 95 35 31 25 53 53 92 8 12 11 95 55
38 38 38 38 38 38 38 38 38 38 38 38 38 38 38
r14 0.679893
95 37 98 93 52 88 85 27 22 12 51 84 91 41 24
55 55 55 55 55 55 55 55 55 55 55 55 55 55 55
r15 0.7161
78 53 5 28 42 5 36 49 92 86 82 77 94 77 11
92 92 92 92 92 92 92 92 92 92 92 92 92 92 92
r16 0.592289
80 53 78 94 60 26 75 51 63 94 98 88 48 73 42
45 45 45 45 45 45 45 45 45 45 45 45 45 45 45
r17 0.914273
45 30 25 37 13 7 12 7 76 18 94 44 69 71 89
45 45 45 45 45 45 45 45 45 45 45 45 45 45 45
r18 0.595815
66 37 92 26 31 87 15 72 57 49 17 54 28 55 76
46 46 46 46 46 46 46 46 46 46 46 46 46 46 46
r19 0.679623
48 91 87 22 7 79 58 71 50 47 16 10 91 75 42
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80
r20 0.766171
67 11 38 21 52 50 71 73 97 44 19 82 29 59 70
14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
r21 0.729968
88 34 41 35 76 49 40 64 24 75 44 21 41 8 24
74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
r22 0.960702
21 88 45 19 29 56 93 54 15 63 60 87 33 48 18
69 69 69 69 69 69 69 69 69 69 69 69 69 69 69
r23 0.837628
18 13 51 35 83 88 51 21 88 67 90 10 36 11 90
73 73 73 73 73 73 73 73 73 73 73 73 73 73 73
r24 0.944755
29 15 69 37 74 29 24 99 69 34 68 41 21 78 49
68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
r25 0.730625
56 56 45 41 21 32 47 52 39 37 23 56 52 44 67
18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
r26 0.825033
42 92 37 8 27 97 45 43 72 86 8 81 13 56 34
50 50 50 50 50 50 50 50 50 50 50 50 50 50 50
r27 0.708832
78 40 95 14 69 18 65 22 54 29 35 31 62 70 20
91 91 91 91 91 91 91 91 91 91 91 91 91 91 91
r28 0.738425
85 18 78 58 97 78 36 10 35 65 55 28 16 33 60
11 11 11 11 11 11 11 11 11 11 11 11 11 11 11
r29 0.99249
21 5 43 70 29 74 93 84 41 14 72 14 45 58 25
23 23 23 23 23 23 23 23 23 23 23 23 23 23 23
r30 0.713648
94 44 24 29 6 74 49 17 5 6 20 39 30 36 36
66 66 66 66 66 66 66 66 66 66 66 66 66 66 66
r31 0.596782
37 92 42 73 98 14 82 44 64 99 59 69 18 53 13
37 37 37 37 37 37 37 37 37 37 37 37 37 37 37
r32 0.690801
9 23 24 9 24 40 40 47 68 69 10 67 27 42 57
64 64 64 64 64 64 64 64 64 64 64 64 64 64 64
r33 0.739435
70 89 91 32 89 48 96 7 96 7 40 68 14 41 83
33 33 33 33 33 33 33 33 33 33 33 33 33 33 33
r34 0.530229
65 77 47 34 46 49 96 68 86 53 29 96 6 92 82
92 92 92 92 92 92 92 92 92 92 92 92 92 92 92
r35 0.674781
40 20 71 34 19 8 97 28 44 77 57 81 77 19 55
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
r36 0.662048
