200 15 8 1 5
0 0.25
37202 37202 37202 37202 37202 37202 37202 37202 37202 37202 37202 37202 37202 37202 37202
w1 0.5
2148 2148 2148 2148 2148 2148 2148 2148 2148 2148 2148 2148 2148 2148 2148
w2 0.5
2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761 2761
w3 0.5
3739 3739 3739 3739 3739 3739 3739 3739 3739 3739 3739 3739 3739 3739 3739
w4 0.5
2593 2593 2593 2593 2593 2593 2593 2593 2593 2593 2593 2593 2593 2593 2593
w5 0.5
2673 2673 2673 2673 2673 2673 2673 2673 2673 2673 2673 2673 2673 2673 2673
r1 0.740008
13 13 13 13 13 13 13 13 13 13 13 13 13 13 13
84 56 11 12 26 98 48 87 7 70 18 65 81 15 98
r2 0.615739
82 82 82 82 82 82 82 82 82 82 82 82 82 82 82
55 8 76 60 25 48 44 61 26 88 16 9 85 24 88
r3 0.745507
28 28 28 28 28 28 28 28 28 28 28 28 28 28 28
95 59 26 43 46 25 10 59 82 83 67 78 36 46 33
r4 0.571807
22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
85 57 63 30 15 84 15 23 86 95 39 71 36 62 67
r5 0.564624
80 80 80 80 80 80 80 80 80 80 80 80 80 80 80
7 34 98 10 86 77 88 53 55 25 94 81 56 13 66
r6 0.857812
68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
91 17 53 7 35 36 97 70 7 31 29 66 19 7 69
r7 0.643136
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
71 31 74 59 76 30 79 67 11 33 73 72 35 41 61
r8 0.938798
89 89 89 89 89 89 89 89 89 89 89 89 89 89 89
60 75 22 54 42 25 80 67 86 91 69 52 37 66 23
r9 0.630778
40 40 40 40 40 40 40 40 40 40 40 40 40 40 40
78 37 62 54 96 68 79 69 38 15 11 91 55 92 51
r10 0.576322
15 15 15 15 15 15 15 15 15 15 15 15 15 15 15
5 65 35 78 29 18 69 93 66 98 56 84 59 91 59
r11 0.582825
54 54 54 54 54 54 54 54 54 54 54 54 54 54 54
11 84 19 85 54 52 92 60 40 47 49 86 67 59 84
r12 0.745179
86 86 86 86 86 86 86 86 86 86 86 86 86 86 86
62 56 5 31 46 66 27 97 47 81 85 99 69 39 10
r13 0.50788
51 51 51 51 51 51 51 51 51 51 51 51 51 51 51
87 99 95 80 56 36 24 6 22 86 57 98 18 44 60
r14 0.730709
44 44 44 44 44 44 44 44 44 44 44 44 44 44 44
84 12 7 11 6 49 84 87 45 53 23 50 98 66 38
r15 0.752833
62 62 62 62 62 62 62 62 62 62 62 62 62 62 62
15 48 93 34 46 12 21 99 11 31 43 63 90 79 44
r16 0.97194
81 81 81 81 81 81 81 81 81 81 81 81 81 81 81
50 96 27 34 80 68 79 95 18 75 62 48 67 24 58
r17 0.630767
17 17 17 17 17 17 17 17 17 17 17 17 17 17 17
88 57 21 6 56 27 29 91 83 19 70 27 14 51 70
r18 0.849224
73 73 73 73 73 73 73 73 73 73 73 73 73 73 73
99 82 38 76 77 49 48 39 92 15 58 48 25 67 33
r19 0.964841
84 84 84 84 84 84 84 84 84 84 84 84 84 84 84
31 30 8 55 21 86 70 86 14 79 34 79 81 5 75
r20 0.724804
35 35 35 35 35 35 35 35 35 35 35 35 35 35 35
48 40 79 88 75 69 98 30 17 21 90 42 93 74 68
r21 0.725586
74 74 74 74 74 74 74 74 74 74 74 74 74 74 74
23 34 61 85 18 67 64 47 43 42 44 15 5 75 56
r22 0.660331
54 54 54 54 54 54 54 54 54 54 54 54 54 54 54
44 10 20 43 35 29 59 22 66 49 91 34 62 63 50
r23 0.736412
21 21 21 21 21 21 21 21 21 21 21 21 21 21 21
35 10 83 92 49 23 34 89 30 32 61 78 65 12 23
r24 0.515734
28 28 28 28 28 28 28 28 28 28 28 28 28 28 28
58 94 52 14 17 16 55 8 42 18 66 87 7 82 20
r25 0.947096
62 62 62 62 62 62 62 62 62 62 62 62 62 62 62
12 53 77 38 39 5 65 95 78 27 8 93 89 28 51
r26 0.820131
75 75 75 75 75 75 75 75 75 75 75 75 75 75 75
57 96 86 13 96 26 23 60 13 22 39 28 29 94 32
r27 0.583936
71 71 71 71 71 71 71 71 71 71 71 71 71 71 71
63 14 68 25 9 47 48 9 40 34 32 84 18 5 41
r28 0.831754
86 86 86 86 86 86 86 86 86 86 86 86 86 86 86
46 5 12 61 60 18 78 91 38 99 85 63 74 54 26
r29 0.799565
22 22 22 22 22 22 22 22 22 22 22 22 22 22 22
46 84 61 86 89 97 21 21 81 31 21 19 35 5 58
r30 0.647363
9 9 9 9 9 9 9 9 9 9 9 9 9 9 9
19 87 19 93 78 53 89 64 16 63 15 34 46 32 75
r31 0.583412
89 89 89 89 89 89 89 89 89 89 89 89 89 89 89
62 17 83 75 30 61 6 47 72 36 44 30 66 48 45
r32 0.95333
63 63 63 63 63 63 63 63 63 63 63 63 63 63 63
35 29 13 24 85 21 80 95 50 23 24 22 46 10 79
r33 0.888691
88 88 88 88 88 88 88 88 88 88 88 88 88 88 88
54 84 46 53 28 19 84 67 44 48 12 81 93 67 13
r34 0.912249
72 72 72 72 72 72 72 72 72 72 72 72 72 72 72
30 7 88 10 94 38 28 19 56 70 24 32 25 10 79
r35 0.59466
51 51 51 51 51 51 51 51 51 51 51 51 51 51 51
32 29 65 13 88 7 53 93 83 47 57 89 61 30 19
r36 0.798417
18 18 18 18 18 18 18 18 18 18 18 18 18 18 18
24 55 49 47 66 97 14 86 29 35 91 5 36 39 29
r37 0.743086
5 5 5 5 5 5 5 5 5 5 5 5 5 5 5
38 43 99 86 36 82 30 89 68 84 16 82 42 26 6
r38 0.979366
70 70 70 70 70 70 70 70 70 70 70 70 70 70 70
46 56 64 55 39 86 82 27 86 19 61 16 69 58 46
r39 0.786103
57 57 57 57 57 57 57 57 57 57 57 57 57 57 57
29 41 37 55 27 5 36 38 83 73 59 81 62 27 24
r40 0.870299
86 86 86 86 86 86 86 86 86 86 86 86 86 86 86
72 52 72 54 74 59 65 33 67 34 86 13 42 44 37
r41 0.627536
73 73 73 73 73 73 73 73 73 73 73 73 73 73 73
84 97 73 20 32 53 85 86 32 48 10 51 58 92 23
r42 0.721185
